bulletin_date,datum_date,confirmed_and_suspect_cases,confirmed_cases,probable_cases,suspect_cases,deaths
2020-07-12,2020-04-29,,19,,82,0
2020-07-12,2020-04-30,,22,,100,1
2020-07-12,2020-05-01,,9,,124,3
2020-07-12,2020-05-02,,6,,31,4
2020-07-12,2020-05-03,,3,,16,2
2020-07-12,2020-05-04,,6,,124,3
2020-07-12,2020-05-05,,22,,145,2
2020-07-12,2020-05-06,,20,,116,1
2020-07-12,2020-05-07,,18,,148,2
2020-07-12,2020-05-08,,24,,156,0
2020-07-12,2020-05-09,,4,,33,0
2020-07-12,2020-05-10,,,,8,2
2020-07-12,2020-05-11,,15,,115,0
2020-07-12,2020-05-12,,10,,138,0
2020-07-12,2020-05-13,,9,,109,1
2020-07-12,2020-05-14,,9,,135,0
2020-07-12,2020-05-15,,11,,169,1
2020-07-12,2020-05-16,,2,,49,1
2020-07-12,2020-05-17,,2,,9,0
2020-07-12,2020-05-18,,7,,106,1
2020-07-12,2020-05-19,,5,,108,2
2020-07-12,2020-05-20,,12,,102,2
2020-07-12,2020-05-21,,5,,84,1
2020-07-12,2020-05-22,,6,,169,1
2020-07-12,2020-05-23,,3,,58,1
2020-07-12,2020-05-24,,2,,25,0
2020-07-12,2020-05-25,,5,,56,0
2020-07-12,2020-05-26,,5,,129,1
2020-07-12,2020-05-27,,8,,114,2
2020-07-12,2020-05-28,,20,,113,1
2020-07-12,2020-05-29,,27,,132,0
2020-07-12,2020-05-30,,2,,31,2
2020-07-12,2020-05-31,,1,,15,1
2020-07-12,2020-06-01,,25,,151,2
2020-07-12,2020-06-02,,17,,105,0
2020-07-12,2020-06-03,,8,,125,0
2020-07-12,2020-06-04,,9,,115,2
2020-07-12,2020-06-05,,9,,126,0
2020-07-12,2020-06-06,,3,,44,0
2020-07-12,2020-06-07,,2,,13,1
2020-07-12,2020-06-08,,10,,111,1
2020-07-12,2020-06-09,,12,,98,0
2020-07-12,2020-06-10,,14,,70,0
2020-07-12,2020-06-11,,11,,91,1
2020-07-12,2020-06-12,,16,,103,0
2020-07-12,2020-06-13,,11,,57,0
2020-07-12,2020-06-14,,7,,37,0
2020-07-12,2020-06-15,,17,,80,1
2020-07-12,2020-06-16,,20,,95,0
2020-07-12,2020-06-17,,14,,110,0
2020-07-12,2020-06-18,,20,,113,1
2020-07-12,2020-06-19,,15,,93,0
2020-07-12,2020-06-20,,3,,37,1
2020-07-12,2020-06-21,,,,6,0
2020-07-12,2020-06-22,,26,,64,0
2020-07-12,2020-06-23,,44,,61,0
2020-07-12,2020-06-24,,31,,59,0
2020-07-12,2020-06-25,,48,,82,0
2020-07-12,2020-06-26,,43,,71,1
2020-07-12,2020-06-27,,13,,26,1
2020-07-12,2020-06-28,,3,,9,0
2020-07-12,2020-06-29,,81,,105,1
2020-07-12,2020-06-30,,86,,115,1
2020-07-12,2020-07-01,,62,,139,0
2020-07-12,2020-07-02,,106,,106,1
2020-07-12,2020-07-03,,130,,63,1
2020-07-12,2020-07-04,,14,,13,0
2020-07-12,2020-07-05,,15,,21,1
2020-07-12,2020-07-06,,153,,93,2
2020-07-12,2020-07-07,,161,,85,1
2020-07-12,2020-07-08,,86,,92,2
2020-07-12,2020-07-09,,36,,73,0
2020-07-12,2020-07-10,,3,,16,2
2020-07-12,2020-07-11,,,,,0
2020-07-12,2020-07-12,,,,,0
2020-07-13,2020-03-09,,1,,,
2020-07-13,2020-03-10,,,,,
2020-07-13,2020-03-11,,,,,
2020-07-13,2020-03-12,,,,,
2020-07-13,2020-03-13,,3,,,
2020-07-13,2020-03-14,,3,,,
2020-07-13,2020-03-15,,,,,
2020-07-13,2020-03-16,,9,,,
2020-07-13,2020-03-17,,7,,,1
2020-07-13,2020-03-18,,5,,,0
2020-07-13,2020-03-19,,5,,,0
2020-07-13,2020-03-20,,14,,,0
2020-07-13,2020-03-21,,11,,,2
2020-07-13,2020-03-22,,10,,,1
2020-07-13,2020-03-23,,34,,,2
2020-07-13,2020-03-24,,48,,,1
2020-07-13,2020-03-25,,41,,,0
2020-07-13,2020-03-26,,59,,18,3
2020-07-13,2020-03-27,,49,,28,2
2020-07-13,2020-03-28,,24,,,3
2020-07-13,2020-03-29,,12,,,3
2020-07-13,2020-03-30,,85,,3,3
2020-07-13,2020-03-31,,56,,10,1
2020-07-13,2020-04-01,,76,,8,2
2020-07-13,2020-04-02,,53,,9,0
2020-07-13,2020-04-03,,50,,11,5
2020-07-13,2020-04-04,,15,,3,4
2020-07-13,2020-04-05,,3,,1,2
2020-07-13,2020-04-06,,51,,14,3
2020-07-13,2020-04-07,,33,,26,3
2020-07-13,2020-04-08,,25,,44,3
2020-07-13,2020-04-09,,34,,18,4
2020-07-13,2020-04-10,,3,,7,5
2020-07-13,2020-04-11,,12,,6,4
2020-07-13,2020-04-12,,4,,3,0
2020-07-13,2020-04-13,,28,,31,6
2020-07-13,2020-04-14,,24,,55,3
2020-07-13,2020-04-15,,30,,49,4
2020-07-13,2020-04-16,,27,,48,4
2020-07-13,2020-04-17,,21,,48,2
2020-07-13,2020-04-18,,9,,17,2
2020-07-13,2020-04-19,,2,,3,3
2020-07-13,2020-04-20,,18,,72,1
2020-07-13,2020-04-21,,19,,75,4
2020-07-13,2020-04-22,,27,,88,5
2020-07-13,2020-04-23,,17,,80,2
2020-07-13,2020-04-24,,16,,95,3
2020-07-13,2020-04-25,,1,,26,2
2020-07-13,2020-04-26,,3,,7,5
2020-07-13,2020-04-27,,15,,87,0
2020-07-13,2020-04-28,,16,,87,2
2020-07-13,2020-04-29,,19,,82,0
2020-07-13,2020-04-30,,22,,100,1
2020-07-13,2020-05-01,,9,,124,3
2020-07-13,2020-05-02,,6,,31,4
2020-07-13,2020-05-03,,3,,16,2
2020-07-13,2020-05-04,,6,,124,3
2020-07-13,2020-05-05,,22,,145,2
2020-07-13,2020-05-06,,20,,116,1
2020-07-13,2020-05-07,,18,,148,2
2020-07-13,2020-05-08,,24,,156,0
2020-07-13,2020-05-09,,4,,33,0
2020-07-13,2020-05-10,,,,8,2
2020-07-13,2020-05-11,,15,,115,0
2020-07-13,2020-05-12,,10,,138,0
2020-07-13,2020-05-13,,9,,109,1
2020-07-13,2020-05-14,,9,,135,0
2020-07-13,2020-05-15,,11,,169,1
2020-07-13,2020-05-16,,2,,49,1
2020-07-13,2020-05-17,,2,,9,0
2020-07-13,2020-05-18,,7,,106,1
2020-07-13,2020-05-19,,5,,108,2
2020-07-13,2020-05-20,,12,,102,2
2020-07-13,2020-05-21,,5,,84,1
2020-07-13,2020-05-22,,6,,169,1
2020-07-13,2020-05-23,,3,,58,1
2020-07-13,2020-05-24,,2,,25,0
2020-07-13,2020-05-25,,5,,56,0
2020-07-13,2020-05-26,,5,,129,1
2020-07-13,2020-05-27,,8,,114,2
2020-07-13,2020-05-28,,20,,113,1
2020-07-13,2020-05-29,,27,,132,0
2020-07-13,2020-05-30,,2,,31,2
2020-07-13,2020-05-31,,1,,15,1
2020-07-13,2020-06-01,,25,,151,2
2020-07-13,2020-06-02,,17,,105,0
2020-07-13,2020-06-03,,8,,125,0
2020-07-13,2020-06-04,,9,,115,2
2020-07-13,2020-06-05,,9,,126,0
2020-07-13,2020-06-06,,3,,44,0
2020-07-13,2020-06-07,,2,,13,1
2020-07-13,2020-06-08,,10,,110,1
2020-07-13,2020-06-09,,12,,98,0
2020-07-13,2020-06-10,,14,,70,0
2020-07-13,2020-06-11,,11,,91,1
2020-07-13,2020-06-12,,16,,103,0
2020-07-13,2020-06-13,,11,,57,0
2020-07-13,2020-06-14,,7,,37,0
2020-07-13,2020-06-15,,17,,80,1
2020-07-13,2020-06-16,,20,,95,0
2020-07-13,2020-06-17,,14,,110,0
2020-07-13,2020-06-18,,20,,113,1
2020-07-13,2020-06-19,,15,,93,0
2020-07-13,2020-06-20,,3,,37,1
2020-07-13,2020-06-21,,,,6,0
2020-07-13,2020-06-22,,26,,64,0
2020-07-13,2020-06-23,,44,,61,0
2020-07-13,2020-06-24,,31,,59,0
2020-07-13,2020-06-25,,48,,82,0
2020-07-13,2020-06-26,,43,,71,1
2020-07-13,2020-06-27,,13,,26,1
2020-07-13,2020-06-28,,3,,9,0
2020-07-13,2020-06-29,,81,,106,1
2020-07-13,2020-06-30,,86,,115,1
2020-07-13,2020-07-01,,62,,139,0
2020-07-13,2020-07-02,,106,,106,1
2020-07-13,2020-07-03,,130,,62,1
2020-07-13,2020-07-04,,14,,13,0
2020-07-13,2020-07-05,,15,,21,1
2020-07-13,2020-07-06,,155,,93,2
2020-07-13,2020-07-07,,162,,85,1
2020-07-13,2020-07-08,,91,,92,2
2020-07-13,2020-07-09,,77,,82,0
2020-07-13,2020-07-10,,45,,27,2
2020-07-13,2020-07-11,,2,,1,0
2020-07-13,2020-07-12,,,,,2
2020-07-13,2020-07-13,,,,,0
2020-07-14,2020-03-09,,1,,,
2020-07-14,2020-03-10,,,,,
2020-07-14,2020-03-11,,,,,
2020-07-14,2020-03-12,,,,,
2020-07-14,2020-03-13,,3,,,
2020-07-14,2020-03-14,,3,,,
2020-07-14,2020-03-15,,,,,
2020-07-14,2020-03-16,,9,,,
2020-07-14,2020-03-17,,7,,,1
2020-07-14,2020-03-18,,5,,,0
2020-07-14,2020-03-19,,5,,,0
2020-07-14,2020-03-20,,14,,,0
2020-07-14,2020-03-21,,11,,,2
2020-07-14,2020-03-22,,10,,,1
2020-07-14,2020-03-23,,34,,,2
2020-07-14,2020-03-24,,48,,,1
2020-07-14,2020-03-25,,41,,,0
2020-07-14,2020-03-26,,59,,18,3
2020-07-14,2020-03-27,,49,,28,2
2020-07-14,2020-03-28,,24,,,3
2020-07-14,2020-03-29,,12,,,3
2020-07-14,2020-03-30,,85,,3,3
2020-07-14,2020-03-31,,56,,10,1
2020-07-14,2020-04-01,,76,,8,2
2020-07-14,2020-04-02,,53,,9,0
2020-07-14,2020-04-03,,50,,11,5
2020-07-14,2020-04-04,,15,,3,4
2020-07-14,2020-04-05,,3,,1,2
2020-07-14,2020-04-06,,51,,14,3
2020-07-14,2020-04-07,,33,,26,3
2020-07-14,2020-04-08,,25,,44,3
2020-07-14,2020-04-09,,34,,18,4
2020-07-14,2020-04-10,,3,,7,5
2020-07-14,2020-04-11,,12,,6,4
2020-07-14,2020-04-12,,4,,3,0
2020-07-14,2020-04-13,,28,,31,6
2020-07-14,2020-04-14,,24,,55,3
2020-07-14,2020-04-15,,30,,49,4
2020-07-14,2020-04-16,,27,,48,4
2020-07-14,2020-04-17,,21,,48,2
2020-07-14,2020-04-18,,9,,17,2
2020-07-14,2020-04-19,,2,,3,3
2020-07-14,2020-04-20,,18,,72,1
2020-07-14,2020-04-21,,19,,75,4
2020-07-14,2020-04-22,,27,,88,5
2020-07-14,2020-04-23,,17,,80,2
2020-07-14,2020-04-24,,16,,95,3
2020-07-14,2020-04-25,,1,,26,2
2020-07-14,2020-04-26,,3,,7,5
2020-07-14,2020-04-27,,15,,87,0
2020-07-14,2020-04-28,,16,,87,2
2020-07-14,2020-04-29,,19,,82,0
2020-07-14,2020-04-30,,22,,100,1
2020-07-14,2020-05-01,,9,,124,3
2020-07-14,2020-05-02,,6,,31,4
2020-07-14,2020-05-03,,3,,16,2
2020-07-14,2020-05-04,,6,,124,3
2020-07-14,2020-05-05,,22,,145,2
2020-07-14,2020-05-06,,20,,116,1
2020-07-14,2020-05-07,,18,,148,2
2020-07-14,2020-05-08,,24,,156,0
2020-07-14,2020-05-09,,4,,33,0
2020-07-14,2020-05-10,,,,8,2
2020-07-14,2020-05-11,,15,,115,0
2020-07-14,2020-05-12,,10,,138,0
2020-07-14,2020-05-13,,9,,109,1
2020-07-14,2020-05-14,,9,,135,0
2020-07-14,2020-05-15,,11,,169,1
2020-07-14,2020-05-16,,2,,49,1
2020-07-14,2020-05-17,,2,,9,0
2020-07-14,2020-05-18,,7,,106,1
2020-07-14,2020-05-19,,5,,108,2
2020-07-14,2020-05-20,,12,,102,2
2020-07-14,2020-05-21,,5,,84,1
2020-07-14,2020-05-22,,6,,169,1
2020-07-14,2020-05-23,,3,,58,1
2020-07-14,2020-05-24,,2,,25,0
2020-07-14,2020-05-25,,5,,56,0
2020-07-14,2020-05-26,,5,,129,1
2020-07-14,2020-05-27,,8,,114,2
2020-07-14,2020-05-28,,20,,113,1
2020-07-14,2020-05-29,,27,,132,0
2020-07-14,2020-05-30,,2,,31,2
2020-07-14,2020-05-31,,1,,15,1
2020-07-14,2020-06-01,,25,,151,2
2020-07-14,2020-06-02,,17,,105,0
2020-07-14,2020-06-03,,8,,125,0
2020-07-14,2020-06-04,,9,,115,2
2020-07-14,2020-06-05,,10,,126,0
2020-07-14,2020-06-06,,3,,44,0
2020-07-14,2020-06-07,,2,,13,1
2020-07-14,2020-06-08,,10,,110,1
2020-07-14,2020-06-09,,12,,98,0
2020-07-14,2020-06-10,,14,,70,0
2020-07-14,2020-06-11,,11,,91,1
2020-07-14,2020-06-12,,16,,103,0
2020-07-14,2020-06-13,,11,,57,0
2020-07-14,2020-06-14,,7,,37,0
2020-07-14,2020-06-15,,17,,80,1
2020-07-14,2020-06-16,,20,,94,0
2020-07-14,2020-06-17,,14,,110,0
2020-07-14,2020-06-18,,20,,113,1
2020-07-14,2020-06-19,,15,,93,0
2020-07-14,2020-06-20,,3,,37,1
2020-07-14,2020-06-21,,,,6,0
2020-07-14,2020-06-22,,26,,64,0
2020-07-14,2020-06-23,,44,,61,0
2020-07-14,2020-06-24,,31,,59,0
2020-07-14,2020-06-25,,48,,82,0
2020-07-14,2020-06-26,,43,,71,1
2020-07-14,2020-06-27,,13,,26,1
2020-07-14,2020-06-28,,3,,9,0
2020-07-14,2020-06-29,,81,,122,1
2020-07-14,2020-06-30,,87,,115,1
2020-07-14,2020-07-01,,62,,140,0
2020-07-14,2020-07-02,,106,,106,1
2020-07-14,2020-07-03,,131,,65,1
2020-07-14,2020-07-04,,14,,13,0
2020-07-14,2020-07-05,,15,,21,1
2020-07-14,2020-07-06,,164,,97,2
2020-07-14,2020-07-07,,194,,86,1
2020-07-14,2020-07-08,,144,,94,2
2020-07-14,2020-07-09,,108,,109,0
2020-07-14,2020-07-10,,55,,81,2
2020-07-14,2020-07-11,,3,,11,1
2020-07-14,2020-07-12,,,,,2
2020-07-14,2020-07-13,,,,,1
2020-07-14,2020-07-14,,,,,0
2020-07-15,2020-03-09,,1,,,
2020-07-15,2020-03-10,,,,,
2020-07-15,2020-03-11,,,,,
2020-07-15,2020-03-12,,,,,
2020-07-15,2020-03-13,,3,,,
2020-07-15,2020-03-14,,3,,,
2020-07-15,2020-03-15,,,,,
2020-07-15,2020-03-16,,9,,,
2020-07-15,2020-03-17,,7,,,1
2020-07-15,2020-03-18,,5,,,0
2020-07-15,2020-03-19,,5,,,0
2020-07-15,2020-03-20,,14,,,0
2020-07-15,2020-03-21,,11,,,2
2020-07-15,2020-03-22,,10,,,1
2020-07-15,2020-03-23,,34,,,2
2020-07-15,2020-03-24,,48,,,1
2020-07-15,2020-03-25,,41,,,0
2020-07-15,2020-03-26,,59,,18,3
2020-07-15,2020-03-27,,49,,28,2
2020-07-15,2020-03-28,,24,,,3
2020-07-15,2020-03-29,,12,,,3
2020-07-15,2020-03-30,,85,,3,3
2020-07-15,2020-03-31,,56,,10,1
2020-07-15,2020-04-01,,75,,8,2
2020-07-15,2020-04-02,,52,,9,0
2020-07-15,2020-04-03,,50,,11,5
2020-07-15,2020-04-04,,15,,3,4
2020-07-15,2020-04-05,,3,,1,2
2020-07-15,2020-04-06,,50,,14,3
2020-07-15,2020-04-07,,34,,26,3
2020-07-15,2020-04-08,,27,,44,3
2020-07-15,2020-04-09,,34,,18,4
2020-07-15,2020-04-10,,3,,7,5
2020-07-15,2020-04-11,,12,,6,4
2020-07-15,2020-04-12,,4,,3,0
2020-07-15,2020-04-13,,28,,31,6
2020-07-15,2020-04-14,,23,,55,3
2020-07-15,2020-04-15,,31,,49,4
2020-07-15,2020-04-16,,27,,48,4
2020-07-15,2020-04-17,,21,,48,2
2020-07-15,2020-04-18,,9,,17,2
2020-07-15,2020-04-19,,2,,3,3
2020-07-15,2020-04-20,,18,,72,1
2020-07-15,2020-04-21,,19,,75,4
2020-07-15,2020-04-22,,27,,88,5
2020-07-15,2020-04-23,,17,,80,2
2020-07-15,2020-04-24,,16,,95,3
2020-07-15,2020-04-25,,1,,26,2
2020-07-15,2020-04-26,,3,,7,5
2020-07-15,2020-04-27,,15,,87,0
2020-07-15,2020-04-28,,16,,87,2
2020-07-15,2020-04-29,,19,,82,0
2020-07-15,2020-04-30,,22,,100,1
2020-07-15,2020-05-01,,9,,124,3
2020-07-15,2020-05-02,,6,,31,4
2020-07-15,2020-05-03,,3,,16,2
2020-07-15,2020-05-04,,6,,124,3
2020-07-15,2020-05-05,,22,,145,2
2020-07-15,2020-05-06,,20,,116,1
2020-07-15,2020-05-07,,16,,148,2
2020-07-15,2020-05-08,,25,,156,0
2020-07-15,2020-05-09,,4,,33,0
2020-07-15,2020-05-10,,,,8,2
2020-07-15,2020-05-11,,15,,115,0
2020-07-15,2020-05-12,,10,,138,0
2020-07-15,2020-05-13,,9,,109,1
2020-07-15,2020-05-14,,9,,135,0
2020-07-15,2020-05-15,,11,,169,1
2020-07-15,2020-05-16,,2,,49,1
2020-07-15,2020-05-17,,2,,9,0
2020-07-15,2020-05-18,,7,,106,1
2020-07-15,2020-05-19,,5,,109,2
2020-07-15,2020-05-20,,12,,102,2
2020-07-15,2020-05-21,,5,,84,1
2020-07-15,2020-05-22,,6,,169,1
2020-07-15,2020-05-23,,3,,58,1
2020-07-15,2020-05-24,,2,,25,0
2020-07-15,2020-05-25,,5,,56,0
2020-07-15,2020-05-26,,5,,129,1
2020-07-15,2020-05-27,,8,,114,2
2020-07-15,2020-05-28,,19,,113,1
2020-07-15,2020-05-29,,29,,132,0
2020-07-15,2020-05-30,,2,,31,2
2020-07-15,2020-05-31,,1,,15,1
2020-07-15,2020-06-01,,25,,151,2
2020-07-15,2020-06-02,,17,,105,0
2020-07-15,2020-06-03,,9,,125,0
2020-07-15,2020-06-04,,10,,115,2
2020-07-15,2020-06-05,,10,,126,0
2020-07-15,2020-06-06,,3,,44,0
2020-07-15,2020-06-07,,2,,13,1
2020-07-15,2020-06-08,,10,,111,1
2020-07-15,2020-06-09,,12,,98,0
2020-07-15,2020-06-10,,14,,70,0
2020-07-15,2020-06-11,,11,,91,1
2020-07-15,2020-06-12,,16,,114,0
2020-07-15,2020-06-13,,11,,57,0
2020-07-15,2020-06-14,,7,,37,0
2020-07-15,2020-06-15,,17,,80,1
2020-07-15,2020-06-16,,20,,94,0
2020-07-15,2020-06-17,,14,,106,0
2020-07-15,2020-06-18,,20,,114,1
2020-07-15,2020-06-19,,15,,115,0
2020-07-15,2020-06-20,,3,,41,1
2020-07-15,2020-06-21,,,,6,0
2020-07-15,2020-06-22,,26,,64,0
2020-07-15,2020-06-23,,44,,62,0
2020-07-15,2020-06-24,,30,,59,0
2020-07-15,2020-06-25,,48,,84,0
2020-07-15,2020-06-26,,43,,74,1
2020-07-15,2020-06-27,,13,,26,1
2020-07-15,2020-06-28,,3,,9,0
2020-07-15,2020-06-29,,82,,127,1
2020-07-15,2020-06-30,,87,,117,1
2020-07-15,2020-07-01,,62,,140,0
2020-07-15,2020-07-02,,106,,106,1
2020-07-15,2020-07-03,,131,,65,1
2020-07-15,2020-07-04,,14,,13,0
2020-07-15,2020-07-05,,15,,21,1
2020-07-15,2020-07-06,,164,,97,2
2020-07-15,2020-07-07,,198,,104,2
2020-07-15,2020-07-08,,146,,94,2
2020-07-15,2020-07-09,,112,,110,0
2020-07-15,2020-07-10,,98,,92,2
2020-07-15,2020-07-11,,19,,19,1
2020-07-15,2020-07-12,,2,,13,2
2020-07-15,2020-07-13,,3,,19,1
2020-07-15,2020-07-14,,,,,0
2020-07-15,2020-07-15,,,,,0
2020-07-16,2020-03-09,,1,,,
2020-07-16,2020-03-10,,,,,
2020-07-16,2020-03-11,,,,,
2020-07-16,2020-03-12,,,,,
2020-07-16,2020-03-13,,3,,,
2020-07-16,2020-03-14,,3,,,
2020-07-16,2020-03-15,,,,,
2020-07-16,2020-03-16,,9,,,
2020-07-16,2020-03-17,,7,,,1
2020-07-16,2020-03-18,,5,,,0
2020-07-16,2020-03-19,,5,,,0
2020-07-16,2020-03-20,,14,,,0
2020-07-16,2020-03-21,,11,,,2
2020-07-16,2020-03-22,,10,,,1
2020-07-16,2020-03-23,,34,,,2
2020-07-16,2020-03-24,,48,,,1
2020-07-16,2020-03-25,,41,,,0
2020-07-16,2020-03-26,,59,,18,3
2020-07-16,2020-03-27,,49,,28,2
2020-07-16,2020-03-28,,24,,,3
2020-07-16,2020-03-29,,12,,,3
2020-07-16,2020-03-30,,85,,3,3
2020-07-16,2020-03-31,,56,,10,1
2020-07-16,2020-04-01,,75,,8,2
2020-07-16,2020-04-02,,52,,9,0
2020-07-16,2020-04-03,,50,,11,5
2020-07-16,2020-04-04,,15,,3,4
2020-07-16,2020-04-05,,3,,1,2
2020-07-16,2020-04-06,,50,,14,3
2020-07-16,2020-04-07,,34,,26,3
2020-07-16,2020-04-08,,27,,44,3
2020-07-16,2020-04-09,,34,,18,4
2020-07-16,2020-04-10,,3,,7,5
2020-07-16,2020-04-11,,12,,6,4
2020-07-16,2020-04-12,,4,,3,0
2020-07-16,2020-04-13,,28,,31,6
2020-07-16,2020-04-14,,23,,55,3
2020-07-16,2020-04-15,,31,,49,4
2020-07-16,2020-04-16,,27,,48,4
2020-07-16,2020-04-17,,21,,48,2
2020-07-16,2020-04-18,,9,,17,2
2020-07-16,2020-04-19,,2,,3,3
2020-07-16,2020-04-20,,18,,72,1
2020-07-16,2020-04-21,,19,,75,4
2020-07-16,2020-04-22,,27,,88,5
2020-07-16,2020-04-23,,17,,80,2
2020-07-16,2020-04-24,,16,,95,3
2020-07-16,2020-04-25,,1,,26,2
2020-07-16,2020-04-26,,3,,7,5
2020-07-16,2020-04-27,,15,,87,0
2020-07-16,2020-04-28,,16,,87,2
2020-07-16,2020-04-29,,19,,82,0
2020-07-16,2020-04-30,,22,,100,1
2020-07-16,2020-05-01,,9,,124,3
2020-07-16,2020-05-02,,6,,31,4
2020-07-16,2020-05-03,,3,,16,2
2020-07-16,2020-05-04,,6,,124,3
2020-07-16,2020-05-05,,22,,145,2
2020-07-16,2020-05-06,,20,,116,1
2020-07-16,2020-05-07,,16,,148,2
2020-07-16,2020-05-08,,25,,156,0
2020-07-16,2020-05-09,,4,,33,0
2020-07-16,2020-05-10,,,,8,2
2020-07-16,2020-05-11,,15,,115,0
2020-07-16,2020-05-12,,10,,140,0
2020-07-16,2020-05-13,,9,,109,1
2020-07-16,2020-05-14,,9,,135,0
2020-07-16,2020-05-15,,11,,169,1
2020-07-16,2020-05-16,,2,,49,1
2020-07-16,2020-05-17,,2,,9,0
2020-07-16,2020-05-18,,7,,106,1
2020-07-16,2020-05-19,,5,,109,2
2020-07-16,2020-05-20,,12,,102,2
2020-07-16,2020-05-21,,5,,84,1
2020-07-16,2020-05-22,,6,,169,1
2020-07-16,2020-05-23,,3,,58,1
2020-07-16,2020-05-24,,2,,25,0
2020-07-16,2020-05-25,,5,,56,0
2020-07-16,2020-05-26,,5,,129,1
2020-07-16,2020-05-27,,8,,114,2
2020-07-16,2020-05-28,,19,,113,1
2020-07-16,2020-05-29,,29,,132,0
2020-07-16,2020-05-30,,2,,31,2
2020-07-16,2020-05-31,,1,,15,1
2020-07-16,2020-06-01,,25,,151,2
2020-07-16,2020-06-02,,17,,105,0
2020-07-16,2020-06-03,,9,,125,0
2020-07-16,2020-06-04,,10,,115,2
2020-07-16,2020-06-05,,10,,126,0
2020-07-16,2020-06-06,,3,,44,0
2020-07-16,2020-06-07,,2,,13,1
2020-07-16,2020-06-08,,10,,111,1
2020-07-16,2020-06-09,,12,,99,0
2020-07-16,2020-06-10,,14,,70,0
2020-07-16,2020-06-11,,11,,91,1
2020-07-16,2020-06-12,,16,,114,0
2020-07-16,2020-06-13,,11,,57,0
2020-07-16,2020-06-14,,7,,37,0
2020-07-16,2020-06-15,,17,,80,1
2020-07-16,2020-06-16,,20,,94,0
2020-07-16,2020-06-17,,14,,106,0
2020-07-16,2020-06-18,,20,,114,1
2020-07-16,2020-06-19,,15,,125,0
2020-07-16,2020-06-20,,3,,88,1
2020-07-16,2020-06-21,,,,6,0
2020-07-16,2020-06-22,,26,,123,0
2020-07-16,2020-06-23,,43,,62,0
2020-07-16,2020-06-24,,30,,59,0
2020-07-16,2020-06-25,,48,,91,0
2020-07-16,2020-06-26,,43,,78,1
2020-07-16,2020-06-27,,13,,27,1
2020-07-16,2020-06-28,,3,,38,0
2020-07-16,2020-06-29,,82,,139,1
2020-07-16,2020-06-30,,86,,144,1
2020-07-16,2020-07-01,,62,,141,0
2020-07-16,2020-07-02,,106,,107,1
2020-07-16,2020-07-03,,131,,66,1
2020-07-16,2020-07-04,,14,,13,0
2020-07-16,2020-07-05,,15,,21,1
2020-07-16,2020-07-06,,169,,107,2
2020-07-16,2020-07-07,,213,,110,2
2020-07-16,2020-07-08,,161,,97,2
2020-07-16,2020-07-09,,123,,142,0
2020-07-16,2020-07-10,,136,,117,2
2020-07-16,2020-07-11,,51,,34,2
2020-07-16,2020-07-12,,19,,16,2
2020-07-16,2020-07-13,,20,,92,4
2020-07-16,2020-07-14,,5,,24,0
2020-07-16,2020-07-15,,,,,0
2020-07-16,2020-07-16,,,,,1
2020-07-17,2020-03-09,,1,,,
2020-07-17,2020-03-10,,,,,
2020-07-17,2020-03-11,,,,,
2020-07-17,2020-03-12,,,,,
2020-07-17,2020-03-13,,3,,,
2020-07-17,2020-03-14,,3,,,
2020-07-17,2020-03-15,,,,,
2020-07-17,2020-03-16,,9,,,
2020-07-17,2020-03-17,,7,,,1
2020-07-17,2020-03-18,,5,,,0
2020-07-17,2020-03-19,,5,,,0
2020-07-17,2020-03-20,,14,,,0
2020-07-17,2020-03-21,,11,,,2
2020-07-17,2020-03-22,,10,,,1
2020-07-17,2020-03-23,,34,,,2
2020-07-17,2020-03-24,,48,,,1
2020-07-17,2020-03-25,,41,,,0
2020-07-17,2020-03-26,,59,,18,3
2020-07-17,2020-03-27,,49,,28,2
2020-07-17,2020-03-28,,24,,,3
2020-07-17,2020-03-29,,12,,,3
2020-07-17,2020-03-30,,85,,3,3
2020-07-17,2020-03-31,,56,,10,1
2020-07-17,2020-04-01,,75,,8,2
2020-07-17,2020-04-02,,52,,9,0
2020-07-17,2020-04-03,,50,,11,5
2020-07-17,2020-04-04,,15,,3,4
2020-07-17,2020-04-05,,3,,1,2
2020-07-17,2020-04-06,,50,,14,3
2020-07-17,2020-04-07,,34,,26,3
2020-07-17,2020-04-08,,27,,44,3
2020-07-17,2020-04-09,,34,,18,4
2020-07-17,2020-04-10,,3,,7,5
2020-07-17,2020-04-11,,12,,6,4
2020-07-17,2020-04-12,,4,,3,0
2020-07-17,2020-04-13,,28,,31,6
2020-07-17,2020-04-14,,23,,55,3
2020-07-17,2020-04-15,,31,,49,4
2020-07-17,2020-04-16,,27,,48,4
2020-07-17,2020-04-17,,21,,48,2
2020-07-17,2020-04-18,,9,,17,2
2020-07-17,2020-04-19,,2,,3,3
2020-07-17,2020-04-20,,18,,72,1
2020-07-17,2020-04-21,,19,,75,4
2020-07-17,2020-04-22,,27,,88,5
2020-07-17,2020-04-23,,17,,80,2
2020-07-17,2020-04-24,,16,,95,3
2020-07-17,2020-04-25,,1,,26,2
2020-07-17,2020-04-26,,3,,7,5
2020-07-17,2020-04-27,,15,,87,0
2020-07-17,2020-04-28,,16,,87,2
2020-07-17,2020-04-29,,19,,82,0
2020-07-17,2020-04-30,,22,,100,1
