bulletin_date,municipality,confirmed_cases,confirmed_cases_percent
2020-10-05,Vega Baja,607,2.4
2020-10-05,Vieques,22,0.1
2020-10-05,Villalba,68,0.3
2020-10-05,Yabucoa,159,0.6
2020-10-05,Yauco,157,0.6
2020-10-05,Otro lugar fuera de PR,163,
2020-10-05,No disponible,338,
2020-10-05,Total,25635,
2020-10-06,Adjuntas,84,0.3
2020-10-06,Aguada,181,0.7
2020-10-06,Aguadilla,184,0.7
2020-10-06,Aguas Buenas,166,0.7
2020-10-06,Aibonito,59,0.2
2020-10-06,Añasco,73,0.3
2020-10-06,Arecibo,446,1.8
2020-10-06,Arroyo,42,0.2
2020-10-06,Barceloneta,135,0.5
2020-10-06,Barranquitas,191,0.8
2020-10-06,Bayamón,2210,8.8
2020-10-06,Cabo Rojo,141,0.6
2020-10-06,Caguas,918,3.6
2020-10-06,Camuy,138,0.5
2020-10-06,Canóvanas,395,1.6
2020-10-06,Carolina,1885,7.5
2020-10-06,Cataño,249,1.0
2020-10-06,Cayey,103,0.4
2020-10-06,Ceiba,63,0.3
2020-10-06,Ciales,169,0.7
2020-10-06,Cidra,168,0.7
2020-10-06,Coamo,96,0.4
2020-10-06,Comerío,129,0.5
2020-10-06,Corozal,303,1.2
2020-10-06,Culebra,17,0.1
2020-10-06,Dorado,342,1.4
2020-10-06,Fajardo,258,1.0
2020-10-06,Florida,93,0.4
2020-10-06,Guánica,41,0.2
2020-10-06,Guayama,104,0.4
2020-10-06,Guayanilla,68,0.3
2020-10-06,Guaynabo,1019,4.1
2020-10-06,Gurabo,325,1.3
2020-10-06,Hatillo,182,0.7
2020-10-06,Hormigueros,92,0.4
2020-10-06,Humacao,299,1.2
2020-10-06,Isabela,126,0.5
2020-10-06,Jayuya,51,0.2
2020-10-06,Juana Díaz,154,0.6
2020-10-06,Juncos,252,1.0
2020-10-06,Lajas,47,0.2
2020-10-06,Lares,98,0.4
2020-10-06,Las Marías,52,0.2
2020-10-06,Las Piedras,300,1.2
2020-10-06,Loíza,167,0.7
2020-10-06,Luquillo,123,0.5
2020-10-06,Manatí,254,1.0
2020-10-06,Maricao,46,0.2
2020-10-06,Maunabo,50,0.2
2020-10-06,Mayagüez,378,1.5
2020-10-06,Moca,148,0.6
2020-10-06,Morovis,324,1.3
2020-10-06,Naguabo,150,0.6
2020-10-06,Naranjito,295,1.2
2020-10-06,Orocovis,195,0.8
2020-10-06,Patillas,47,0.2
2020-10-06,Peñuelas,56,0.2
2020-10-06,Ponce,448,1.8
2020-10-06,Quebradillas,112,0.4
2020-10-06,Rincón,104,0.4
2020-10-06,Río Grande,361,1.4
2020-10-06,Sabana Grande,81,0.3
2020-10-06,Salinas,87,0.3
2020-10-06,San Germán,115,0.5
2020-10-06,San Juan,5003,19.9
2020-10-06,San Lorenzo,342,1.4
2020-10-06,San Sebastián,97,0.4
2020-10-06,Santa Isabel,42,0.2
2020-10-06,Toa Alta,734,2.9
2020-10-06,Toa Baja,826,3.3
2020-10-06,Trujillo Alto,665,2.6
2020-10-06,Utuado,51,0.2
2020-10-06,Vega Alta,395,1.6
2020-10-06,Vega Baja,607,2.4
2020-10-06,Vieques,22,0.1
2020-10-06,Villalba,68,0.3
2020-10-06,Yabucoa,159,0.6
2020-10-06,Yauco,157,0.6
2020-10-06,Otro lugar fuera de PR,163,
2020-10-06,No disponible,338,
2020-10-06,Total,25658,
2020-10-07,Adjuntas,85,0.3
2020-10-07,Aguada,182,0.7
2020-10-07,Aguadilla,185,0.7
2020-10-07,Aguas Buenas,167,0.7
2020-10-07,Aibonito,61,0.2
2020-10-07,Añasco,73,0.3
2020-10-07,Arecibo,456,1.8
2020-10-07,Arroyo,42,0.2
2020-10-07,Barceloneta,137,0.5
2020-10-07,Barranquitas,192,0.8
2020-10-07,Bayamón,2238,8.8
2020-10-07,Cabo Rojo,144,0.6
2020-10-07,Caguas,939,3.7
2020-10-07,Camuy,141,0.6
2020-10-07,Canóvanas,400,1.6
2020-10-07,Carolina,1901,7.5
2020-10-07,Cataño,255,1.0
2020-10-07,Cayey,105,0.4
2020-10-07,Ceiba,64,0.3
2020-10-07,Ciales,170,0.7
2020-10-07,Cidra,171,0.7
2020-10-07,Coamo,98,0.4
2020-10-07,Comerío,130,0.5
2020-10-07,Corozal,305,1.2
2020-10-07,Culebra,17,0.1
2020-10-07,Dorado,343,1.3
2020-10-07,Fajardo,258,1.0
2020-10-07,Florida,97,0.4
2020-10-07,Guánica,41,0.2
2020-10-07,Guayama,106,0.4
2020-10-07,Guayanilla,69,0.3
2020-10-07,Guaynabo,1028,4.0
2020-10-07,Gurabo,330,1.3
2020-10-07,Hatillo,191,0.7
2020-10-07,Hormigueros,92,0.4
2020-10-07,Humacao,306,1.2
2020-10-07,Isabela,130,0.5
2020-10-07,Jayuya,52,0.2
2020-10-07,Juana Díaz,155,0.6
2020-10-07,Juncos,257,1.0
2020-10-07,Lajas,47,0.2
2020-10-07,Lares,103,0.4
2020-10-07,Las Marías,53,0.2
2020-10-07,Las Piedras,307,1.2
2020-10-07,Loíza,168,0.7
2020-10-07,Luquillo,123,0.5
2020-10-07,Manatí,259,1.0
2020-10-07,Maricao,46,0.2
2020-10-07,Maunabo,50,0.2
2020-10-07,Mayagüez,380,1.5
2020-10-07,Moca,150,0.6
2020-10-07,Morovis,331,1.3
2020-10-07,Naguabo,153,0.6
2020-10-07,Naranjito,298,1.2
2020-10-07,Orocovis,196,0.8
2020-10-07,Patillas,47,0.2
2020-10-07,Peñuelas,56,0.2
2020-10-07,Ponce,455,1.8
2020-10-07,Quebradillas,118,0.5
2020-10-07,Rincón,106,0.4
2020-10-07,Río Grande,366,1.4
2020-10-07,Sabana Grande,81,0.3
2020-10-07,Salinas,87,0.3
2020-10-07,San Germán,116,0.5
2020-10-07,San Juan,5065,19.9
2020-10-07,San Lorenzo,348,1.4
2020-10-07,San Sebastián,98,0.4
2020-10-07,Santa Isabel,42,0.2
2020-10-07,Toa Alta,743,2.9
2020-10-07,Toa Baja,834,3.3
2020-10-07,Trujillo Alto,682,2.7
2020-10-07,Utuado,51,0.2
2020-10-07,Vega Alta,398,1.6
2020-10-07,Vega Baja,612,2.4
2020-10-07,Vieques,22,0.1
2020-10-07,Villalba,68,0.3
2020-10-07,Yabucoa,166,0.7
2020-10-07,Yauco,158,0.6
2020-10-07,Otro lugar fuera de PR,163,
2020-10-07,No disponible,351,
2020-10-07,Total,26010,
2020-10-08,Adjuntas,85,0.3
2020-10-08,Aguada,183,0.7
2020-10-08,Aguadilla,190,0.7
2020-10-08,Aguas Buenas,170,0.7
2020-10-08,Aibonito,61,0.2
2020-10-08,Añasco,74,0.3
2020-10-08,Arecibo,459,1.8
2020-10-08,Arroyo,42,0.2
2020-10-08,Barceloneta,138,0.5
2020-10-08,Barranquitas,192,0.7
2020-10-08,Bayamón,2259,8.8
2020-10-08,Cabo Rojo,145,0.6
2020-10-08,Caguas,953,3.7
2020-10-08,Camuy,144,0.6
2020-10-08,Canóvanas,402,1.6
2020-10-08,Carolina,1928,7.5
2020-10-08,Cataño,256,1.0
2020-10-08,Cayey,106,0.4
2020-10-08,Ceiba,64,0.2
2020-10-08,Ciales,173,0.7
2020-10-08,Cidra,172,0.7
2020-10-08,Coamo,99,0.4
2020-10-08,Comerío,130,0.5
2020-10-08,Corozal,309,1.2
2020-10-08,Culebra,17,0.1
2020-10-08,Dorado,352,1.4
2020-10-08,Fajardo,263,1.0
2020-10-08,Florida,97,0.4
2020-10-08,Guánica,41,0.2
2020-10-08,Guayama,106,0.4
2020-10-08,Guayanilla,71,0.3
2020-10-08,Guaynabo,1045,4.0
2020-10-08,Gurabo,335,1.3
2020-10-08,Hatillo,192,0.7
2020-10-08,Hormigueros,93,0.4
2020-10-08,Humacao,308,1.2
2020-10-08,Isabela,133,0.5
2020-10-08,Jayuya,52,0.2
2020-10-08,Juana Díaz,156,0.6
2020-10-08,Juncos,261,1.0
2020-10-08,Lajas,47,0.2
2020-10-08,Lares,105,0.4
2020-10-08,Las Marías,53,0.2
2020-10-08,Las Piedras,308,1.2
2020-10-08,Loíza,170,0.7
2020-10-08,Luquillo,123,0.5
2020-10-08,Manatí,266,1.0
2020-10-08,Maricao,46,0.2
2020-10-08,Maunabo,50,0.2
2020-10-08,Mayagüez,381,1.5
2020-10-08,Moca,150,0.6
2020-10-08,Morovis,332,1.3
2020-10-08,Naguabo,153,0.6
2020-10-08,Naranjito,302,1.2
2020-10-08,Orocovis,198,0.8
2020-10-08,Patillas,47,0.2
2020-10-08,Peñuelas,56,0.2
2020-10-08,Ponce,457,1.8
2020-10-08,Quebradillas,118,0.5
2020-10-08,Rincón,107,0.4
2020-10-08,Río Grande,370,1.4
2020-10-08,Sabana Grande,81,0.3
2020-10-08,Salinas,87,0.3
2020-10-08,San Germán,117,0.5
2020-10-08,San Juan,5154,20.0
2020-10-08,San Lorenzo,351,1.4
2020-10-08,San Sebastián,99,0.4
2020-10-08,Santa Isabel,43,0.2
2020-10-08,Toa Alta,751,2.9
2020-10-08,Toa Baja,839,3.3
2020-10-08,Trujillo Alto,695,2.7
2020-10-08,Utuado,54,0.2
2020-10-08,Vega Alta,399,1.5
2020-10-08,Vega Baja,625,2.4
2020-10-08,Vieques,22,0.1
2020-10-08,Villalba,68,0.3
2020-10-08,Yabucoa,167,0.6
2020-10-08,Yauco,158,0.6
2020-10-08,Otro lugar fuera de PR,163,
2020-10-08,No disponible,358,
2020-10-08,Total,26326,
2020-10-09,Adjuntas,85,0.3
2020-10-09,Aguada,184,0.7
2020-10-09,Aguadilla,192,0.7
2020-10-09,Aguas Buenas,171,0.7
2020-10-09,Aibonito,61,0.2
2020-10-09,Añasco,75,0.3
2020-10-09,Arecibo,462,1.8
2020-10-09,Arroyo,43,0.2
2020-10-09,Barceloneta,138,0.5
2020-10-09,Barranquitas,192,0.7
2020-10-09,Bayamón,2278,8.8
2020-10-09,Cabo Rojo,146,0.6
2020-10-09,Caguas,963,3.7
2020-10-09,Camuy,144,0.6
2020-10-09,Canóvanas,403,1.5
2020-10-09,Carolina,1938,7.4
2020-10-09,Cataño,258,1.0
2020-10-09,Cayey,106,0.4
2020-10-09,Ceiba,65,0.2
2020-10-09,Ciales,174,0.7
2020-10-09,Cidra,172,0.7
2020-10-09,Coamo,99,0.4
2020-10-09,Comerío,130,0.5
2020-10-09,Corozal,311,1.2
2020-10-09,Culebra,17,0.1
2020-10-09,Dorado,354,1.4
2020-10-09,Fajardo,266,1.0
2020-10-09,Florida,98,0.4
2020-10-09,Guánica,45,0.2
2020-10-09,Guayama,110,0.4
2020-10-09,Guayanilla,76,0.3
2020-10-09,Guaynabo,1052,4.0
2020-10-09,Gurabo,340,1.3
2020-10-09,Hatillo,192,0.7
2020-10-09,Hormigueros,93,0.4
2020-10-09,Humacao,309,1.2
2020-10-09,Isabela,135,0.5
2020-10-09,Jayuya,52,0.2
2020-10-09,Juana Díaz,159,0.6
2020-10-09,Juncos,264,1.0
2020-10-09,Lajas,52,0.2
2020-10-09,Lares,107,0.4
2020-10-09,Las Marías,53,0.2
2020-10-09,Las Piedras,310,1.2
2020-10-09,Loíza,171,0.7
2020-10-09,Luquillo,125,0.5
2020-10-09,Manatí,268,1.0
2020-10-09,Maricao,46,0.2
2020-10-09,Maunabo,50,0.2
2020-10-09,Mayagüez,386,1.5
2020-10-09,Moca,150,0.6
2020-10-09,Morovis,333,1.3
2020-10-09,Naguabo,162,0.6
2020-10-09,Naranjito,305,1.2
2020-10-09,Orocovis,199,0.8
2020-10-09,Patillas,47,0.2
2020-10-09,Peñuelas,56,0.2
2020-10-09,Ponce,464,1.8
2020-10-09,Quebradillas,120,0.5
2020-10-09,Rincón,109,0.4
2020-10-09,Río Grande,374,1.4
2020-10-09,Sabana Grande,81,0.3
2020-10-09,Salinas,89,0.3
2020-10-09,San Germán,118,0.5
2020-10-09,San Juan,5189,19.9
2020-10-09,San Lorenzo,352,1.4
2020-10-09,San Sebastián,100,0.4
2020-10-09,Santa Isabel,46,0.2
2020-10-09,Toa Alta,756,2.9
2020-10-09,Toa Baja,847,3.3
2020-10-09,Trujillo Alto,697,2.7
2020-10-09,Utuado,55,0.2
2020-10-09,Vega Alta,401,1.5
2020-10-09,Vega Baja,627,2.4
2020-10-09,Vieques,22,0.1
2020-10-09,Villalba,74,0.3
2020-10-09,Yabucoa,171,0.7
2020-10-09,Yauco,158,0.6
2020-10-09,Otro lugar fuera de PR,163,
2020-10-09,No disponible,373,
2020-10-09,Total,26558,
2020-10-10,Adjuntas,86,0.3
2020-10-10,Aguada,185,0.7
2020-10-10,Aguadilla,194,0.7
2020-10-10,Aguas Buenas,171,0.7
2020-10-10,Aibonito,61,0.2
2020-10-10,Añasco,76,0.3
2020-10-10,Arecibo,464,1.8
2020-10-10,Arroyo,43,0.2
2020-10-10,Barceloneta,139,0.5
2020-10-10,Barranquitas,192,0.7
2020-10-10,Bayamón,2293,8.7
2020-10-10,Cabo Rojo,146,0.6
2020-10-10,Caguas,965,3.7
2020-10-10,Camuy,144,0.5
2020-10-10,Canóvanas,405,1.5
2020-10-10,Carolina,1952,7.4
2020-10-10,Cataño,258,1.0
2020-10-10,Cayey,107,0.4
2020-10-10,Ceiba,65,0.2
2020-10-10,Ciales,175,0.7
2020-10-10,Cidra,172,0.7
2020-10-10,Coamo,102,0.4
2020-10-10,Comerío,130,0.5
2020-10-10,Corozal,318,1.2
2020-10-10,Culebra,17,0.1
2020-10-10,Dorado,360,1.4
2020-10-10,Fajardo,269,1.0
2020-10-10,Florida,101,0.4
2020-10-10,Guánica,45,0.2
2020-10-10,Guayama,110,0.4
2020-10-10,Guayanilla,76,0.3
2020-10-10,Guaynabo,1061,4.0
2020-10-10,Gurabo,345,1.3
2020-10-10,Hatillo,193,0.7
2020-10-10,Hormigueros,96,0.4
2020-10-10,Humacao,309,1.2
2020-10-10,Isabela,139,0.5
2020-10-10,Jayuya,52,0.2
2020-10-10,Juana Díaz,160,0.6
2020-10-10,Juncos,268,1.0
2020-10-10,Lajas,52,0.2
2020-10-10,Lares,108,0.4
2020-10-10,Las Marías,53,0.2
2020-10-10,Las Piedras,315,1.2
2020-10-10,Loíza,173,0.7
2020-10-10,Luquillo,127,0.5
2020-10-10,Manatí,269,1.0
2020-10-10,Maricao,47,0.2
2020-10-10,Maunabo,51,0.2
2020-10-10,Mayagüez,389,1.5
2020-10-10,Moca,150,0.6
2020-10-10,Morovis,336,1.3
2020-10-10,Naguabo,172,0.7
2020-10-10,Naranjito,306,1.2
2020-10-10,Orocovis,201,0.8
2020-10-10,Patillas,47,0.2
2020-10-10,Peñuelas,57,0.2
2020-10-10,Ponce,469,1.8
2020-10-10,Quebradillas,122,0.5
2020-10-10,Rincón,109,0.4
2020-10-10,Río Grande,378,1.4
2020-10-10,Sabana Grande,81,0.3
2020-10-10,Salinas,89,0.3
2020-10-10,San Germán,118,0.4
2020-10-10,San Juan,5224,19.9
2020-10-10,San Lorenzo,355,1.4
2020-10-10,San Sebastián,100,0.4
2020-10-10,Santa Isabel,46,0.2
2020-10-10,Toa Alta,764,2.9
2020-10-10,Toa Baja,860,3.3
2020-10-10,Trujillo Alto,699,2.7
2020-10-10,Utuado,55,0.2
2020-10-10,Vega Alta,404,1.5
2020-10-10,Vega Baja,629,2.4
2020-10-10,Vieques,23,0.1
2020-10-10,Villalba,74,0.3
2020-10-10,Yabucoa,171,0.7
2020-10-10,Yauco,158,0.6
2020-10-10,Otro lugar fuera de PR,163,
2020-10-10,No disponible,388,
2020-10-10,Total,26776,
2020-10-11,Adjuntas,86,0.3
2020-10-11,Aguada,186,0.7
2020-10-11,Aguadilla,195,0.7
2020-10-11,Aguas Buenas,174,0.7
2020-10-11,Aibonito,61,0.2
2020-10-11,Añasco,76,0.3
2020-10-11,Arecibo,465,1.8
2020-10-11,Arroyo,44,0.2
2020-10-11,Barceloneta,139,0.5
2020-10-11,Barranquitas,193,0.7
2020-10-11,Bayamón,2309,8.7
2020-10-11,Cabo Rojo,146,0.6
2020-10-11,Caguas,972,3.7
2020-10-11,Camuy,144,0.5
2020-10-11,Canóvanas,406,1.5
2020-10-11,Carolina,1964,7.4
2020-10-11,Cataño,259,1.0
2020-10-11,Cayey,109,0.4
2020-10-11,Ceiba,66,0.2
2020-10-11,Ciales,176,0.7
2020-10-11,Cidra,172,0.7
2020-10-11,Coamo,103,0.4
2020-10-11,Comerío,130,0.5
2020-10-11,Corozal,318,1.2
2020-10-11,Culebra,17,0.1
2020-10-11,Dorado,368,1.4
2020-10-11,Fajardo,270,1.0
2020-10-11,Florida,101,0.4
2020-10-11,Guánica,47,0.2
2020-10-11,Guayama,110,0.4
2020-10-11,Guayanilla,76,0.3
2020-10-11,Guaynabo,1070,4.0
2020-10-11,Gurabo,349,1.3
2020-10-11,Hatillo,193,0.7
2020-10-11,Hormigueros,96,0.4
2020-10-11,Humacao,311,1.2
2020-10-11,Isabela,141,0.5
2020-10-11,Jayuya,53,0.2
2020-10-11,Juana Díaz,161,0.6
2020-10-11,Juncos,271,1.0
2020-10-11,Lajas,52,0.2
2020-10-11,Lares,108,0.4
2020-10-11,Las Marías,53,0.2
2020-10-11,Las Piedras,316,1.2
2020-10-11,Loíza,173,0.7
2020-10-11,Luquillo,131,0.5
2020-10-11,Manatí,271,1.0
2020-10-11,Maricao,47,0.2
2020-10-11,Maunabo,51,0.2
2020-10-11,Mayagüez,395,1.5
2020-10-11,Moca,151,0.6
2020-10-11,Morovis,337,1.3
2020-10-11,Naguabo,184,0.7
2020-10-11,Naranjito,308,1.2
2020-10-11,Orocovis,201,0.8
2020-10-11,Patillas,47,0.2
2020-10-11,Peñuelas,57,0.2
2020-10-11,Ponce,470,1.8
2020-10-11,Quebradillas,125,0.5
2020-10-11,Rincón,111,0.4
2020-10-11,Río Grande,381,1.4
2020-10-11,Sabana Grande,83,0.3
2020-10-11,Salinas,89,0.3
2020-10-11,San Germán,120,0.5
2020-10-11,San Juan,5268,19.9
2020-10-11,San Lorenzo,366,1.4
2020-10-11,San Sebastián,100,0.4
2020-10-11,Santa Isabel,46,0.2
2020-10-11,Toa Alta,771,2.9
2020-10-11,Toa Baja,868,3.3
2020-10-11,Trujillo Alto,704,2.7
2020-10-11,Utuado,55,0.2
2020-10-11,Vega Alta,412,1.6
2020-10-11,Vega Baja,631,2.4
2020-10-11,Vieques,23,0.1
2020-10-11,Villalba,73,0.3
2020-10-11,Yabucoa,172,0.7
2020-10-11,Yauco,158,0.6
2020-10-11,Otro lugar fuera de PR,163,
2020-10-11,No disponible,406,
2020-10-11,Total,27004,
2020-10-12,Adjuntas,86,0.3
2020-10-12,Aguada,186,0.7
2020-10-12,Aguadilla,206,0.8
2020-10-12,Aguas Buenas,174,0.7
2020-10-12,Aibonito,62,0.2
2020-10-12,Añasco,76,0.3
2020-10-12,Arecibo,465,1.8
2020-10-12,Arroyo,44,0.2
2020-10-12,Barceloneta,140,0.5
2020-10-12,Barranquitas,193,0.7
2020-10-12,Bayamón,2319,8.7
2020-10-12,Cabo Rojo,147,0.6
2020-10-12,Caguas,976,3.7
2020-10-12,Camuy,144,0.5
2020-10-12,Canóvanas,408,1.5
2020-10-12,Carolina,1971,7.4
2020-10-12,Cataño,260,1.0
2020-10-12,Cayey,109,0.4
2020-10-12,Ceiba,66,0.2
2020-10-12,Ciales,176,0.7
2020-10-12,Cidra,173,0.7
2020-10-12,Coamo,103,0.4
2020-10-12,Comerío,130,0.5
2020-10-12,Corozal,321,1.2
2020-10-12,Culebra,17,0.1
2020-10-12,Dorado,371,1.4
2020-10-12,Fajardo,271,1.0
2020-10-12,Florida,101,0.4
2020-10-12,Guánica,48,0.2
2020-10-12,Guayama,111,0.4
2020-10-12,Guayanilla,80,0.3
2020-10-12,Guaynabo,1076,4.0
2020-10-12,Gurabo,350,1.3
2020-10-12,Hatillo,193,0.7
2020-10-12,Hormigueros,96,0.4
2020-10-12,Humacao,312,1.2
2020-10-12,Isabela,142,0.5
2020-10-12,Jayuya,53,0.2
2020-10-12,Juana Díaz,161,0.6
2020-10-12,Juncos,271,1.0
2020-10-12,Lajas,52,0.2
2020-10-12,Lares,108,0.4
2020-10-12,Las Marías,53,0.2
2020-10-12,Las Piedras,317,1.2
2020-10-12,Loíza,173,0.7
2020-10-12,Luquillo,131,0.5
2020-10-12,Manatí,273,1.0
2020-10-12,Maricao,47,0.2
2020-10-12,Maunabo,51,0.2
2020-10-12,Mayagüez,396,1.5
2020-10-12,Moca,152,0.6
2020-10-12,Morovis,337,1.3
2020-10-12,Naguabo,206,0.8
2020-10-12,Naranjito,309,1.2
2020-10-12,Orocovis,201,0.8
2020-10-12,Patillas,47,0.2
2020-10-12,Peñuelas,58,0.2
2020-10-12,Ponce,471,1.8
2020-10-12,Quebradillas,126,0.5
2020-10-12,Rincón,112,0.4
2020-10-12,Río Grande,382,1.4
2020-10-12,Sabana Grande,83,0.3
2020-10-12,Salinas,89,0.3
2020-10-12,San Germán,120,0.5
2020-10-12,San Juan,5289,19.9
2020-10-12,San Lorenzo,369,1.4
2020-10-12,San Sebastián,100,0.4
2020-10-12,Santa Isabel,49,0.2
2020-10-12,Toa Alta,777,2.9
2020-10-12,Toa Baja,873,3.3
2020-10-12,Trujillo Alto,706,2.7
2020-10-12,Utuado,55,0.2
2020-10-12,Vega Alta,412,1.6
2020-10-12,Vega Baja,632,2.4
2020-10-12,Vieques,23,0.1
2020-10-12,Villalba,73,0.3
2020-10-12,Yabucoa,172,0.6
2020-10-12,Yauco,158,0.6
2020-10-12,Otro lugar fuera de PR,163,
2020-10-12,No disponible,406,
2020-10-12,Total,27139,
2020-10-13,Adjuntas,86,0.3
2020-10-13,Aguada,189,0.7
2020-10-13,Aguadilla,209,0.8
2020-10-13,Aguas Buenas,176,0.7
2020-10-13,Aibonito,62,0.2
2020-10-13,Añasco,76,0.3
2020-10-13,Arecibo,469,1.7
2020-10-13,Arroyo,45,0.2
2020-10-13,Barceloneta,143,0.5
2020-10-13,Barranquitas,197,0.7
2020-10-13,Bayamón,2352,8.7
2020-10-13,Cabo Rojo,147,0.5
2020-10-13,Caguas,1013,3.7
2020-10-13,Camuy,148,0.5
2020-10-13,Canóvanas,415,1.5
2020-10-13,Carolina,2005,7.4
2020-10-13,Cataño,265,1.0
2020-10-13,Cayey,111,0.4
2020-10-13,Ceiba,66,0.2
2020-10-13,Ciales,177,0.7
2020-10-13,Cidra,174,0.6
2020-10-13,Coamo,105,0.4
2020-10-13,Comerío,130,0.5
2020-10-13,Corozal,323,1.2
2020-10-13,Culebra,17,0.1
2020-10-13,Dorado,389,1.4
2020-10-13,Fajardo,274,1.0
2020-10-13,Florida,101,0.4
2020-10-13,Guánica,49,0.2
2020-10-13,Guayama,113,0.4
2020-10-13,Guayanilla,80,0.3
2020-10-13,Guaynabo,1105,4.1
2020-10-13,Gurabo,364,1.3
2020-10-13,Hatillo,196,0.7
2020-10-13,Hormigueros,96,0.4
2020-10-13,Humacao,322,1.2
2020-10-13,Isabela,143,0.5
2020-10-13,Jayuya,53,0.2
2020-10-13,Juana Díaz,161,0.6
2020-10-13,Juncos,281,1.0
2020-10-13,Lajas,52,0.2
2020-10-13,Lares,113,0.4
2020-10-13,Las Marías,54,0.2
2020-10-13,Las Piedras,322,1.2
2020-10-13,Loíza,175,0.6
2020-10-13,Luquillo,132,0.5
2020-10-13,Manatí,275,1.0
2020-10-13,Maricao,47,0.2
2020-10-13,Maunabo,55,0.2
2020-10-13,Mayagüez,402,1.5
2020-10-13,Moca,154,0.6
2020-10-13,Morovis,338,1.3
2020-10-13,Naguabo,208,0.8
2020-10-13,Naranjito,313,1.2
2020-10-13,Orocovis,203,0.8
2020-10-13,Patillas,48,0.2
2020-10-13,Peñuelas,58,0.2
2020-10-13,Ponce,474,1.8
2020-10-13,Quebradillas,129,0.5
2020-10-13,Rincón,112,0.4
2020-10-13,Río Grande,385,1.4
2020-10-13,Sabana Grande,83,0.3
2020-10-13,Salinas,89,0.3
2020-10-13,San Germán,120,0.4
2020-10-13,San Juan,5391,19.9
2020-10-13,San Lorenzo,377,1.4
2020-10-13,San Sebastián,101,0.4
2020-10-13,Santa Isabel,49,0.2
2020-10-13,Toa Alta,787,2.9
2020-10-13,Toa Baja,888,3.3
2020-10-13,Trujillo Alto,725,2.7
2020-10-13,Utuado,59,0.2
2020-10-13,Vega Alta,418,1.5
2020-10-13,Vega Baja,636,2.4
2020-10-13,Vieques,23,0.1
2020-10-13,Villalba,73,0.3
2020-10-13,Yabucoa,180,0.7
2020-10-13,Yauco,158,0.6
2020-10-13,Otro lugar fuera de PR,163,
2020-10-13,No disponible,433,
2020-10-13,Total,27629,
2020-10-14,Adjuntas,86,0.3
2020-10-14,Aguada,189,0.7
2020-10-14,Aguadilla,209,0.8
2020-10-14,Aguas Buenas,180,0.7
2020-10-14,Aibonito,62,0.2
2020-10-14,Añasco,76,0.3
2020-10-14,Arecibo,474,1.7
2020-10-14,Arroyo,45,0.2
2020-10-14,Barceloneta,146,0.5
2020-10-14,Barranquitas,200,0.7
2020-10-14,Bayamón,2378,8.7
2020-10-14,Cabo Rojo,150,0.5
2020-10-14,Caguas,1034,3.8
2020-10-14,Camuy,150,0.5
2020-10-14,Canóvanas,419,1.5
2020-10-14,Carolina,2023,7.4
2020-10-14,Cataño,265,1.0
2020-10-14,Cayey,112,0.4
2020-10-14,Ceiba,66,0.2
2020-10-14,Ciales,177,0.6
2020-10-14,Cidra,174,0.6
2020-10-14,Coamo,106,0.4
2020-10-14,Comerío,130,0.5
2020-10-14,Corozal,333,1.2
2020-10-14,Culebra,17,0.1
2020-10-14,Dorado,404,1.5
2020-10-14,Fajardo,274,1.0
2020-10-14,Florida,101,0.4
2020-10-14,Guánica,50,0.2
2020-10-14,Guayama,114,0.4
2020-10-14,Guayanilla,81,0.3
2020-10-14,Guaynabo,1117,4.1
2020-10-14,Gurabo,366,1.3
2020-10-14,Hatillo,199,0.7
2020-10-14,Hormigueros,96,0.4
2020-10-14,Humacao,323,1.2
2020-10-14,Isabela,144,0.5
2020-10-14,Jayuya,53,0.2
2020-10-14,Juana Díaz,161,0.6
2020-10-14,Juncos,284,1.0
2020-10-14,Lajas,52,0.2
2020-10-14,Lares,113,0.4
2020-10-14,Las Marías,54,0.2
2020-10-14,Las Piedras,330,1.2
2020-10-14,Loíza,178,0.7
2020-10-14,Luquillo,133,0.5
2020-10-14,Manatí,280,1.0
2020-10-14,Maricao,47,0.2
2020-10-14,Maunabo,56,0.2
2020-10-14,Mayagüez,403,1.5
2020-10-14,Moca,156,0.6
2020-10-14,Morovis,340,1.2
2020-10-14,Naguabo,209,0.8
2020-10-14,Naranjito,319,1.2
2020-10-14,Orocovis,203,0.7
2020-10-14,Patillas,48,0.2
2020-10-14,Peñuelas,58,0.2
2020-10-14,Ponce,476,1.7
2020-10-14,Quebradillas,129,0.5
2020-10-14,Rincón,112,0.4
2020-10-14,Río Grande,390,1.4
2020-10-14,Sabana Grande,84,0.3
2020-10-14,Salinas,90,0.3
2020-10-14,San Germán,120,0.4
2020-10-14,San Juan,5449,19.9
2020-10-14,San Lorenzo,384,1.4
2020-10-14,San Sebastián,103,0.4
2020-10-14,Santa Isabel,49,0.2
2020-10-14,Toa Alta,802,2.9
2020-10-14,Toa Baja,900,3.3
2020-10-14,Trujillo Alto,735,2.7
2020-10-14,Utuado,61,0.2
2020-10-14,Vega Alta,429,1.6
2020-10-14,Vega Baja,647,2.4
2020-10-14,Vieques,23,0.1
2020-10-14,Villalba,73,0.3
2020-10-14,Yabucoa,186,0.7
2020-10-14,Yauco,158,0.6
2020-10-14,Otro lugar fuera de PR,163,
2020-10-14,No disponible,437,
2020-10-14,Total,27947,
2020-10-15,Adjuntas,86,0.3
